"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Input.image2_url","Answer.charAction","Answer.charEmotionFemale","Answer.charEmotionMale","Answer.charGender","Answer.charHeadMove","Answer.charSpeak","Answer.chars","Answer.emotion1","Answer.facialExpression1""","Answer.prop1","Answer.prop2","Answer.prop3","Answer.soundE1","Answer.soundE2","Answer.soundE3","Answer.spokenWords1","Approve","Reject"
"3087LXLJ6MORIA01YGKUH5VY93H0F7","3ZZSZV2CUBUHMAPRCUFDTCTLCC7SG9","Label frames from films/TV shows - WARNING: This HIT may contain adult content. Worker discretion is advised","Label frames from film/TV scenes dependent on a certain character - label emotion/action/sound effects/props which are important to the story.","label, scene, film, TV, frames, character, emotion, props, sound effects, action","$0.02","Tue Aug 18 09:23:14 PDT 2020","3","BatchId:4155843;OriginalHitTemplateId:928390828;","3600","432000","Tue Aug 25 09:23:14 PDT 2020","","","3HYA4D452SR1041835TAPDJ0G83F2B","A141LUZB1STXDE","Submitted","Wed Aug 19 09:55:29 PDT 2020","Wed Aug 19 09:58:30 PDT 2020","Mon Aug 24 09:58:30 PDT 2020","","","","181","0% (0/0)","0% (0/0)","0% (0/0)","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/Images/SpectacularNow2.jpg?token=APCQXYUFMSFJVFGFXW6BMX27IT5W6","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/manual/TheSpectacularNow-FirstKiss/video2frame120.jpg?token=APCQXYSIJDDF53IA5OCQN2C7IU3FA","Laughing","laughter","","f","Tilt right","no","","","","No props in this frame","","","No sound effects in this frame","","",""
"3087LXLJ6MORIA01YGKUH5VY93H0F7","3ZZSZV2CUBUHMAPRCUFDTCTLCC7SG9","Label frames from films/TV shows - WARNING: This HIT may contain adult content. Worker discretion is advised","Label frames from film/TV scenes dependent on a certain character - label emotion/action/sound effects/props which are important to the story.","label, scene, film, TV, frames, character, emotion, props, sound effects, action","$0.02","Tue Aug 18 09:23:14 PDT 2020","3","BatchId:4155843;OriginalHitTemplateId:928390828;","3600","432000","Tue Aug 25 09:23:14 PDT 2020","","","3L4D84MIL00LKWQM5GN2RFHUY00JH2","AGADY9XG1OOWT","Submitted","Wed Aug 19 12:40:15 PDT 2020","Wed Aug 19 12:42:50 PDT 2020","Mon Aug 24 12:42:50 PDT 2020","","","","155","0% (0/0)","0% (0/0)","0% (0/0)","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/Images/SpectacularNow2.jpg?token=APCQXYUFMSFJVFGFXW6BMX27IT5W6","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/manual/TheSpectacularNow-FirstKiss/video2frame120.jpg?token=APCQXYSIJDDF53IA5OCQN2C7IU3FA","Shrugging shoulders","amusement","","f","Turn right","yes","Murmurs","","","No props in this frame","","","No sound effects in this frame","","","I don't have any ex-byfriends."
"3WRBLBQ2GRGXWAWW90QCZQVAAIH0G6","3ZZSZV2CUBUHMAPRCUFDTCTLCC7SG9","Label frames from films/TV shows - WARNING: This HIT may contain adult content. Worker discretion is advised","Label frames from film/TV scenes dependent on a certain character - label emotion/action/sound effects/props which are important to the story.","label, scene, film, TV, frames, character, emotion, props, sound effects, action","$0.02","Tue Aug 18 09:23:14 PDT 2020","3","BatchId:4155843;OriginalHitTemplateId:928390828;","3600","432000","Tue Aug 25 09:23:14 PDT 2020","","","3FPRZHYEPZFFHJJH7KCJQ9REAI5V38","A2UML7AMXLT8B8","Submitted","Wed Aug 19 12:04:08 PDT 2020","Wed Aug 19 12:07:58 PDT 2020","Mon Aug 24 12:07:58 PDT 2020","","","","230","0% (0/0)","0% (0/0)","0% (0/0)","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/Images/SpectacularNow2.jpg?token=APCQXYUFMSFJVFGFXW6BMX27IT5W6","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/manual/TheSpectacularNow-FirstKiss/video2frame150.jpg?token=APCQXYTZ3BK5AGYIGC4DREC7IU3FU","Laughing","amusement","","f","Turn left","yes","Laughs","","","No props in this frame","No props in this frame","No props in this frame","other","other","No sound effects in this frame","Talking about ex's"
"3WRBLBQ2GRGXWAWW90QCZQVAAIH0G6","3ZZSZV2CUBUHMAPRCUFDTCTLCC7SG9","Label frames from films/TV shows - WARNING: This HIT may contain adult content. Worker discretion is advised","Label frames from film/TV scenes dependent on a certain character - label emotion/action/sound effects/props which are important to the story.","label, scene, film, TV, frames, character, emotion, props, sound effects, action","$0.02","Tue Aug 18 09:23:14 PDT 2020","3","BatchId:4155843;OriginalHitTemplateId:928390828;","3600","432000","Tue Aug 25 09:23:14 PDT 2020","","","3OUYGIZWR866V7NO2LL1IJ4PL9UP0E","A1TXNNM9JRHKBG","Submitted","Tue Aug 18 10:33:31 PDT 2020","Tue Aug 18 10:40:14 PDT 2020","Sun Aug 23 10:40:14 PDT 2020","","","","403","0% (0/3)","0% (0/3)","0% (0/3)","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/Images/SpectacularNow2.jpg?token=APCQXYUFMSFJVFGFXW6BMX27IT5W6","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/manual/TheSpectacularNow-FirstKiss/video2frame150.jpg?token=APCQXYTZ3BK5AGYIGC4DREC7IU3FU","Stopping","sterness","","f","Tilt left","yes","other","","","No props in this frame","No props in this frame","No props in this frame","No sound effects in this frame","No sound effects in this frame","No sound effects in this frame","love talk"
"3WRBLBQ2GRGXWAWW90QCZQVAAIH0G6","3ZZSZV2CUBUHMAPRCUFDTCTLCC7SG9","Label frames from films/TV shows - WARNING: This HIT may contain adult content. Worker discretion is advised","Label frames from film/TV scenes dependent on a certain character - label emotion/action/sound effects/props which are important to the story.","label, scene, film, TV, frames, character, emotion, props, sound effects, action","$0.02","Tue Aug 18 09:23:14 PDT 2020","3","BatchId:4155843;OriginalHitTemplateId:928390828;","3600","432000","Tue Aug 25 09:23:14 PDT 2020","","","3ZR9AIQJUCHK6E1541TDFLTUUEP04R","A1H5UCDL9LHEQ8","Submitted","Tue Aug 18 12:12:00 PDT 2020","Tue Aug 18 12:14:47 PDT 2020","Sun Aug 23 12:14:47 PDT 2020","","","","167","100% (1/1)","100% (1/1)","100% (1/1)","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/Images/SpectacularNow2.jpg?token=APCQXYUFMSFJVFGFXW6BMX27IT5W6","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/manual/TheSpectacularNow-FirstKiss/video2frame150.jpg?token=APCQXYTZ3BK5AGYIGC4DREC7IU3FU","Walking","laughter","","f","Turn left","yes","Laughs","","","No props in this frame","No props in this frame","Bottle","other","Cannot determine in this frame","Cannot determine in this frame","i don't have an ex-boyfriend"
"3SD15I2WD22RG96NGAZ9PXGSJGY635","3ZZSZV2CUBUHMAPRCUFDTCTLCC7SG9","Label frames from films/TV shows - WARNING: This HIT may contain adult content. Worker discretion is advised","Label frames from film/TV scenes dependent on a certain character - label emotion/action/sound effects/props which are important to the story.","label, scene, film, TV, frames, character, emotion, props, sound effects, action","$0.02","Tue Aug 18 09:23:14 PDT 2020","3","BatchId:4155843;OriginalHitTemplateId:928390828;","3600","432000","Tue Aug 25 09:23:14 PDT 2020","","","32UTUBMZ7H4KKENUMDRP8SPQY84VBH","ASSYHBPSJIZ33","Submitted","Wed Aug 19 09:56:47 PDT 2020","Wed Aug 19 09:58:48 PDT 2020","Mon Aug 24 09:58:48 PDT 2020","","","","121","0% (0/0)","0% (0/0)","0% (0/0)","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/Images/SpectacularNow2.jpg?token=APCQXYUFMSFJVFGFXW6BMX27IT5W6","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/manual/TheSpectacularNow-FirstKiss/video2frame180.jpg?token=APCQXYUQ44EZ4P36H23JDCK7IU3GQ","Turning towards other character","joy","","f","Normal/Resting Position","no","Laughs","","","No props in this frame","No props in this frame","No props in this frame","Birdsong","Crickets","Wind","Nothing"
"3SD15I2WD22RG96NGAZ9PXGSJGY635","3ZZSZV2CUBUHMAPRCUFDTCTLCC7SG9","Label frames from films/TV shows - WARNING: This HIT may contain adult content. Worker discretion is advised","Label frames from film/TV scenes dependent on a certain character - label emotion/action/sound effects/props which are important to the story.","label, scene, film, TV, frames, character, emotion, props, sound effects, action","$0.02","Tue Aug 18 09:23:14 PDT 2020","3","BatchId:4155843;OriginalHitTemplateId:928390828;","3600","432000","Tue Aug 25 09:23:14 PDT 2020","","","3KAKFY4PGVAAVDZH8DD0BK1K28Q3IK","AXLP2O17D836P","Submitted","Tue Aug 18 13:46:44 PDT 2020","Tue Aug 18 13:50:30 PDT 2020","Sun Aug 23 13:50:30 PDT 2020","","","","226","0% (0/0)","0% (0/0)","0% (0/0)","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/Images/SpectacularNow2.jpg?token=APCQXYUFMSFJVFGFXW6BMX27IT5W6","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/manual/TheSpectacularNow-FirstKiss/video2frame180.jpg?token=APCQXYUQ44EZ4P36H23JDCK7IU3GQ","Turning towards other character","amusement","","f","Normal/Resting Position","no","Chuckles","","","No props in this frame","No props in this frame","No props in this frame","No sound effects in this frame","No sound effects in this frame","No sound effects in this frame","Nothing"
"3SD15I2WD22RG96NGAZ9PXGSJGY635","3ZZSZV2CUBUHMAPRCUFDTCTLCC7SG9","Label frames from films/TV shows - WARNING: This HIT may contain adult content. Worker discretion is advised","Label frames from film/TV scenes dependent on a certain character - label emotion/action/sound effects/props which are important to the story.","label, scene, film, TV, frames, character, emotion, props, sound effects, action","$0.02","Tue Aug 18 09:23:14 PDT 2020","3","BatchId:4155843;OriginalHitTemplateId:928390828;","3600","432000","Tue Aug 25 09:23:14 PDT 2020","","","3YJ6NA41JCODXDOAOTV70OJLKP5PJ4","A2XRPDH3WXT29P","Submitted","Wed Aug 19 09:36:19 PDT 2020","Wed Aug 19 09:36:24 PDT 2020","Mon Aug 24 09:36:24 PDT 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/Images/SpectacularNow2.jpg?token=APCQXYUFMSFJVFGFXW6BMX27IT5W6","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/manual/TheSpectacularNow-FirstKiss/video2frame180.jpg?token=APCQXYUQ44EZ4P36H23JDCK7IU3GQ","","","","m","","","","","","","","","","","",""
"3H5TOKO3D9RCY5PRGO4SZ28YXGU64Q","3ZZSZV2CUBUHMAPRCUFDTCTLCC7SG9","Label frames from films/TV shows - WARNING: This HIT may contain adult content. Worker discretion is advised","Label frames from film/TV scenes dependent on a certain character - label emotion/action/sound effects/props which are important to the story.","label, scene, film, TV, frames, character, emotion, props, sound effects, action","$0.02","Tue Aug 18 09:23:14 PDT 2020","3","BatchId:4155843;OriginalHitTemplateId:928390828;","3600","432000","Tue Aug 25 09:23:14 PDT 2020","","","3O6CYIULEE9CV2W5CEDGZK0SUV9UWP","A2UQONOQ3N6J49","Submitted","Tue Aug 18 10:59:32 PDT 2020","Tue Aug 18 11:25:09 PDT 2020","Sun Aug 23 11:25:09 PDT 2020","","","","1537","0% (0/0)","0% (0/0)","0% (0/0)","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/Images/SpectacularNow2.jpg?token=APCQXYUFMSFJVFGFXW6BMX27IT5W6","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/manual/TheSpectacularNow-FirstKiss/video2frame210.jpg?token=APCQXYVQ2UUWMS2V7SWWPSS7IU3IK","Turning towards other character","joy","","f","Head forward","no","other","","","No props in this frame","","","other","Wind","","smile"
"3H5TOKO3D9RCY5PRGO4SZ28YXGU64Q","3ZZSZV2CUBUHMAPRCUFDTCTLCC7SG9","Label frames from films/TV shows - WARNING: This HIT may contain adult content. Worker discretion is advised","Label frames from film/TV scenes dependent on a certain character - label emotion/action/sound effects/props which are important to the story.","label, scene, film, TV, frames, character, emotion, props, sound effects, action","$0.02","Tue Aug 18 09:23:14 PDT 2020","3","BatchId:4155843;OriginalHitTemplateId:928390828;","3600","432000","Tue Aug 25 09:23:14 PDT 2020","","","3TU5ZICBRE99D8T6X2D5B30H93T8QC","A1TXNNM9JRHKBG","Submitted","Tue Aug 18 10:33:32 PDT 2020","Tue Aug 18 10:52:00 PDT 2020","Sun Aug 23 10:52:00 PDT 2020","","","","1108","0% (0/3)","0% (0/3)","0% (0/3)","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/Images/SpectacularNow2.jpg?token=APCQXYUFMSFJVFGFXW6BMX27IT5W6","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/manual/TheSpectacularNow-FirstKiss/video2frame210.jpg?token=APCQXYVQ2UUWMS2V7SWWPSS7IU3IK","Stopping","joy","","f","Tilt left","yes","Asks","","","No props in this frame","No props in this frame","No props in this frame","No sound effects in this frame","No sound effects in this frame","No sound effects in this frame","smily"
